The binary number in column 1 represents the coefficients taken , 1 => +1 coefficient, 0 => -1 coefficient 
 Coefficients     Same sign hamming dist 1     Evaluated value(sorted)
********************************************************************************
For n = 2
1001111101     10     10.018148920645043 
1111100001     10     10.049948182425787 
0011111110     10     10.118959269549752 
1101011011     10     10.16887403399434 
1101111000     10     10.200900614447155 
0111100111     10     10.240219060148288 
1111001100     10     10.268081177908773 
1110010111     10     10.319883473644744 
0110111101     10     10.333349971995268 
1110110100     10     10.351910054097559 
0101111110     10     10.391171492169654 
1011100111     10     10.502870979015238 
1010111101     10     10.596001890862222 
0111011101     10     10.642044232369312 
1001111110     10     10.653823411036605 
1111010100     10     10.660604314471598 
0111101011     10     10.667062590715062 
1111100010     10     10.685622672817349 
1110011011     10     10.746727004211518 
1101100111     10     10.775083201635143 
1110111000     10     10.778753584664333 
1100111101     10     10.868214113482125 
1011011101     10     10.904696151236262 
1011101011     10     10.929714509582016 
0110111110     10     10.969024462386834 
0111110011     10     11.059585727277888 
1111011000     10     11.087447845038373 
1101011101     10     11.176908373856167 
1101101011     10     11.201926732201919 
1010111110     10     11.231676381253784 
0111011110     10     11.277718722760874 
1011110011     10     11.322237646144842 
1110100111     10     11.35293617185232 
1100111110     10     11.503888603873689 
1011011110     10     11.540370641627828 
1101110011     10     11.594449868764745 
1111000111     10     11.66163043222636 
0111101101     10     11.675096930576888 
1111100100     10     11.693657012679175 
1110011101     10     11.754761344073344 
1110101011     10     11.779779702419098 
1101011110     10     11.81258286424773 
1011101101     10     11.937748849443839 
0111110101     10     12.067620067139714 
1111001011     10     12.088473962793138 
1111101000     10     12.120500543245953 
1110110011     10     12.172302838981924 
1101101101     10     12.209961072063741 
0111101110     10     12.310771420968454 
1011110101     10     12.330271986006665 
1110011110     10     12.39043583446491 
1111010011     10     12.480997099355964 
0111111001     10     12.494463597706492 
1111110000     10     12.513023679808779 
1011101110     10     12.573423339835404 
1101110101     10     12.602484208626567 
0111110110     10     12.70329455753128 
1011111001     10     12.757115516573442 
1110101101     10     12.787814042280921 
1101101110     10     12.845635562455307 
0011111111     10     12.94738639429594 
1011110110     10     12.96594647639823 
1101111001     10     13.029327739193345 
1111001101     10     13.096508302654964 
0111111010     10     13.130138088098054 
1110110101     10     13.180337178843747 
0101111111     10     13.219598616915846 
1101110110     10     13.238158699018133 
1011111010     10     13.392790006965004 
1110101110     10     13.423488532672486 
1001111111     10     13.482250535782796 
1111010101     10     13.48903143921779 
1111100011     10     13.51404979756354 
1110111001     10     13.607180709410525 
1101111010     10     13.665002229584907 
1111001110     10     13.732182793046526 
0110111111     10     13.797451587133025 
1110110110     10     13.816011669235312 
1111011001     10     13.915874969784564 
1010111111     10     14.060103505999976 
0111011111     10     14.106145847507065 
1111010110     10     14.124705929609352 
0111111100     10     14.13817242795988 
1110111010     10     14.242855199802086 
1100111111     10     14.332315728619879 
1011011111     10     14.368797766374016 
1011111100     10     14.40082434682683 
1111100101     10     14.522084137425367 
1111011010     10     14.55154946017613 
1101011111     10     14.641009988993918 
1101111100     10     14.673036569446733 
1111101001     10     14.948927667992141 
0111101111     10     15.139198545714645 
1111100110     10     15.157758627816929 
1110011111     10     15.218862959211098 
1110111100     10     15.250889539663913 
1111110001     10     15.341450804554967 
1011101111     10     15.401850464581596 
0111110111     10     15.531721682277471 
1111011100     10     15.559583800037952 
1111101010     10     15.584602158383706 
1101101111     10     15.674062687201499 
1011110111     10     15.794373601144422 
0111111011     10     15.958565212844245 
1111110010     10     15.977125294946532 
1101110111     10     16.066585823764324 
1011111011     10     16.221217131711196 
1110101111     10     16.251915657418678 
1101111011     10     16.4934293543311 
1111001111     10     16.560609917792718 
1111101100     10     16.592636498245533 
1110110111     10     16.644438793981504 
1111010111     10     16.953133054355543 
0111111101     10     16.966599552706068 
1111110100     10     16.985159634808358 
1110111011     10     17.071282324548278 
1011111101     10     17.22925147157302 
1111011011     10     17.379976584922318 
1111111000     10     17.412003165375133 
1101111101     10     17.501463694192925 
0111111110     10     17.602274043097633 
1011111110     10     17.864925961964584 
1111100111     10     17.98618575256312 
1110111101     10     18.079316664410104 
1101111110     10     18.137138184584487 
1111011101     10     18.388010924784144 
1111101011     10     18.413029283129898 
1110111110     10     18.714991154801666 
1111110011     10     18.805552419692724 
1111011110     10     19.02368541517571 
1111101101     10     19.42106362299172 
1111110101     10     19.813586759554546 
1111101110     10     20.056738113383286 
1111111001     10     20.240430290121324 
0111111111     10     20.43070116784382 
1111110110     10     20.44926124994611 
1011111111     10     20.693353086710772 
1111111010     10     20.876104780512886 
1101111111     10     20.965565309330678 
1110111111     10     21.543418279547858 
1111011111     10     21.852112539921897 
1111111100     10     21.884139120374712 
1111101111     10     22.885165238129478 
1111110111     10     23.277688374692303 
1111111011     10     23.704531905259078 
1111111101     10     24.7125662451209 
1111111110     10     25.348240735512466 
1111111111     10     28.176667860258654 
********************************************************************************
For n = 11
10110001100     6     0.011970530400798651 
01100100111     5     0.018727995306682566 
01011000111     5     0.05521003306081784 
11010100001     6     0.05648945378476533 
00011101101     5     0.06867653141134511 
10001011101     5     0.07073253351111042 
01011100100     6     0.08723661351363265 
11001010100     6     0.08929261561339707 
10001101011     5     0.09575089185686281 
10111000001     6     0.10253179529185452 
11001100010     6     0.11431097395914946 
01010011101     5     0.14834094490780192 
01010101011     5     0.1733593032535543 
11000011011     5     0.17541530535331873 
01001011110     5     0.20616246508218605 
11000111000     6     0.20744188580613354 
00111001011     5     0.2194016447606426 
01111000010     6     0.23796172686293104 
10010100111     5     0.24676033150726484 
00111101000     6     0.2514282252134574 
10101011000     6     0.2534842273132223 
11010001100     6     0.27462244926775004 
00110110011     5     0.3032305209494286 
01101000111     5     0.32742225568072225 
11100100001     6     0.32870167640466796 
01110011000     6     0.33109263870991334 
00101101101     5     0.34088875403124774 
01101100100     6     0.35944883613353706 
11011000001     6     0.3651837141588059 
10000111110     5     0.3977127635286326 
10110010100     6     0.4044936669636243 
01100011101     5     0.42055316752770633 
10110100010     6     0.4295120253093767 
01100101011     5     0.4455715258734587 
00011110101     5     0.4611996679741708 
01011001011     5     0.482053563627594 
10001110011     5     0.4882740284196885 
01011101000     6     0.5140801440804088 
11001011000     6     0.5161361461801732 
10100100111     5     0.5189725541271692 
00110011110     5     0.5213635164324142 
11100001100     6     0.5468346718876536 
10011000111     5     0.5554545918813054 
01010110011     5     0.56588243981638 
10011100100     6     0.5874811723341193 
01001101101     5     0.6035406728981991 
00111010011     5     0.6119247813234683 
11101000001     6     0.6373959367787094 
00111110000     6     0.6439513617762831 
10010011101     5     0.6485855037282886 
11010010100     6     0.6671455858305757 
10010101011     5     0.673603862074041 
11010100010     6     0.6921639441763281 
00011101110     5     0.7043510218029088 
10001011110     5     0.7064070239026736 
00101110101     5     0.7334118905940734 
10111000010     6     0.7382062856834182 
01101001011     5     0.7542657862474984 
11000100111     5     0.7816244729941211 
01010011110     5     0.7840154352993656 
01101101000     6     0.7862923667003132 
10101000111     5     0.8276668145012098 
10110011000     6     0.8313371975304005 
01100110011     5     0.8380946624362844 
10101100100     6     0.8596933949540237 
01011010011     5     0.8745767001904197 
00011111001     5     0.8880431985409469 
01110000111     5     0.9052752258979009 
01011110000     6     0.9066032806432345 
00110101101     5     0.9187417242484273 
10100011101     5     0.920797726348193 
01110100100     6     0.9373018063507157 
11100010100     6     0.9393578084504792 
10100101011     5     0.9458160846939454 
11100100010     6     0.9643761667962316 
00101101110     5     0.9765632444228114 
10011001011     5     0.9822981224480816 
01001110101     5     0.9960638094610248 
11011000010     6     1.0008582045503696 
10011101000     6     1.0143247029008955 
01100011110     5     1.05622765791927 
10010110011     5     1.0661269986368676 
11001000111     5     1.0903187333681608 
